occupation_code,occupation_label,occupation_category,occupation_active,itpi_eligibility,itpi_question_set,itpi_hazard_class,itpi_min_excess,itpi_min_premium,itpi_default_limit_pi,itpi_default_ri_pi,itpi_default_limit_ppl,itpi_endorsements,itpi_wording,ah_eligibility,ah_question_set,ah_hazard_class,ah_min_excess,ah_min_premium,ah_default_limit,ah_endorsements,ah_wording,gp_eligibility,gp_question_set,gp_hazard_class,gp_min_excess,gp_min_premium,gp_default_limit,gp_endorsements,gp_wording
85390020,Audiology Service,85,true,no,,,,,,,,,,yes,AHCL03,AH02,100,125,$1m PI $10m PL,,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
85390025,Chiropodist - Own Account,85,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
85390035,Clinical Massage Service,85,true,no,,,,,,,,,,yes,AHCL01,AH01,100,100,$1m PI $10m PL,AUAH0020,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
85390045,Community Health Centre Operation Medical Establishment - Mainly Nursing Services,85,true,no,,,,,,,,,,refer,AHCL04,AH06,100,1000,$1m PI $10m PL,AUAH0025,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
85390050,Contract Pharmacist Working On Contract To Pharmacies - Self Employed,85,true,no,,,,,,,,,,yes,AHCL02,AH01,100,100,$1m PI $10m PL,,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
85390055,Dental Hygiene Service,85,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
85390060,Dietician Service,85,true,no,,,,,,,,,,yes,AHCL03,AH01,100,100,$1m PI $10m PL,,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
85390075,Hearing Aid Dispensing,85,true,no,,,,,,,,,,yes,AHCL03,AH02,100,125,$1m PI $10m PL,,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
85390080,Herbalist or Chinese Medicine,85,true,no,,,,,,,,,,yes,AHCL02,AH01,100,100,$1m PI $10m PL,,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
85390095,Homeopath - Own Account,85,true,no,,,,,,,,,,yes,AHCL03,AH01,100,100,$1m PI $10m PL,,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
85390105,Hydropath - Own Account,85,true,no,,,,,,,,,,yes,AHCL03,AH01,100,100,$1m PI $10m PL,,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
85390115,Hypnotherapist - Own Account,85,true,no,,,,,,,,,,yes,AHCL03,AH01,100,100,$1m PI $10m PL,AUAH0008,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
85390120,Locum Pharmacist Working On Contract To Pharmacies - Self Employed,85,true,no,,,,,,,,,,yes,AHCL02,AH01,100,100,$1m PI $10m PL,,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
85390125,Magnetic Therapy Service,85,true,no,,,,,,,,,,yes,AHCL03,AH01,100,100,$1m PI $10m PL,,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
85390130,Massage Therapy Service (not Adult massage),85,true,no,,,,,,,,,,yes,AHCL01,AH01,100,100,$1m PI $10m PL,AUAH0020,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
85390135,Midwifery Service - Own Account,85,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
85390140,Naturopath - Own Account,85,true,no,,,,,,,,,,yes,AHCL03,AH01,100,100,$1m PI $10m PL,,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
85390165,Nursing Care - In Patients Home,85,true,no,,,,,,,,,,yes,AHCL02,AH13,100,400,$1m PI $10m PL,,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
85390170,Nursing Service,85,true,no,,,,,,,,,,yes,AHCL02,AH13,100,400,$1m PI $10m PL,,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
85390175,Occupational Therapy Service,85,true,no,,,,,,,,,,yes,AHCL02,AH01,100,100,$1m PI $10m PL,,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
85390180,Paramedical Service - Own Account,85,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
85390185,Podiatry Service or Podiatrist,85,true,no,,,,,,,,,,yes,AHCL02,AH02,100,125,$1m PI $10m PL,AUAH0009,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
85390205,Psychologist - Own Account,85,true,no,,,,,,,,,,yes,AHCL02,AH15,100,350,$1m PI $10m PL,AUAH0011,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
85390210,Psychotherapist - Own Account,85,true,no,,,,,,,,,,yes,AHCL02,AH15,100,350,$1m PI $10m PL,AUAH0011,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
85390215,Reflexologist - Own Account,85,true,no,,,,,,,,,,yes,AHCL03,AH01,100,100,$1m PI $10m PL,,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
85390220,Speech Pathology Service,85,true,no,,,,,,,,,,yes,AHCL03,AH01,100,100,$1m PI $10m PL,,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
85390230,Therapeutic Massage Service,85,true,no,,,,,,,,,,yes,AHCL01,AH01,100,100,$1m PI $10m PL,AUAH0020,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
85390235,Transcendental Meditation Service,85,true,no,,,,,,,,,,yes,AHCL03,AH01,100,100,$1m PI $10m PL,,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
85390245,Women's Health Centre Medical Establishment - Providing A Range Of Allied Health Services,85,true,no,,,,,,,,,,yes,AHCL04,AH04,100,1000,$1m PI $10m PL,AUAH0025,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
85910005,Aerial Ambulance Service,85,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
85910015,Ambulance Service,85,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
85990005,Autoclaving Service,85,true,no,,,,,,,,,,yes,AHCL03,AH19,100,550,$1m PI $10m PL,,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
85990010,Blood Bank Operation,85,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
85990015,Child Health Centre Operation - On Account Of Government Or Non-profit Organisation,85,true,no,,,,,,,,,,refer,AHCL04,AH06,100,1000,$1m PI $10m PL,AUAH0025,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
85990020,Community Health Centre Operation,85,true,no,,,,,,,,,,refer,AHCL04,AH06,100,1000,$1m PI $10m PL,AUAH0025,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
85990025,Curative Bath Or Spa Centre Operation,85,true,no,,,,,,,,,,yes,AHCL01,AH03,100,150,$1m PI $10m PL,AUAH0006;AUAH0020,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
85990030,Drug Referral Centre Operation - On Account Of Government Or Non-profit Organisation,85,true,no,,,,,,,,,,refer,AHCL04,AH06,100,1000,$1m PI $10m PL,AUAH0025,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
85990035,Family Planning Clinic Operation,85,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
85990040,Health Assessment Services,85,true,no,,,,,,,,,,yes,AHCL03,AH05,100,200,$1m PI $10m PL,,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
85990045,Health Retreat Operation - Mainly Providing Medical Services,85,true,no,,,,,,,,,,refer,AHCL04,AH06,100,1000,$1m PI $10m PL,AUAH0025;AUAH0006;AUAH0020,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
86010015,Convalescent Home Operation (Except Hospitals),86,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
86010035,Nursing Home Operation (Except Hospitals),86,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
86010040,Residential Care For The Aged Operation,86,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
86090005,Charitable Home Accommodation Operation,86,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
86090010,Children's Home Operation,86,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
86090015,Community Mental Health Hostel,86,true,no,,,,,,,,,,refer,AHCL04,AH06,100,1000,$1m PI $10m PL,AUAH0025,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
86090020,Crisis Care Accommodation Operation,86,true,no,,,,,,,,,,refer,AHCL04,AH06,100,1000,$1m PI $10m PL,AUAH0025,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
86090045,Home For The Disadvantaged Operation,86,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
86090050,Homeless Accommodation,86,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
86090055,Hospice Operation,86,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
86090070,Orphanage Operation,86,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
86090085,Respite Residential Care Operation,86,true,no,,,,,,,,,,refer,AHCL04,AH06,100,1000,$1m PI $10m PL,AUAH0018,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
86090090,Women's Refuge Operation,86,true,no,,,,,,,,,,refer,AHCL04,AH06,100,1000,$1m PI $10m PL,AUAH0025,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
87100006,Babysitting Service,87,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
87100020,Child Care Service,87,true,no,,,,,,,,,,refer,AHCL05,AH06,,,,,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
87100030,Childminding Service,87,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
87100040,Children's Nursery Operation (Except Preschool Education),87,true,no,,,,,,,,,,refer,AHCL05,AH06,,,,,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
87100050,Family Day Care Service,87,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
87100055,Kindergarten Operation - Child Minding Centre,87,true,no,,,,,,,,,,refer,AHCL05,AH06,,,,,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
72940020,Telemarketing Service,72,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
87900010,Adult Day Care Centre Operation,87,true,no,,,,,,,,,,refer,AHCL05,AH06,,,,,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
87900015,Aged Care Support Worker (excluding any work within an aged care facility),87,true,no,,,,,,,,,,yes,AHCL03,AH05,100,200,$1m PI $10m PL,AUAH0033,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
87900020,Alcohol Counselling Services,87,true,no,,,,,,,,,,yes,AHCL03,AH05,100,200,$1m PI $10m PL,,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
87900030,Blind Institute Operation (Except Home Or School),87,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
87900045,Charity Service,87,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
87900055,Child Welfare Clinic Operation,87,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
87900060,Community Health Centre Operation - Mainly Counselling Services,87,true,no,,,,,,,,,,refer,AHCL04,AH06,100,1000,$1m PI $10m PL,AUAH0025,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
87900080,Counselling Service - Marriage,87,true,no,,,,,,,,,,yes,AHCL03,AH05,100,200,$1m PI $10m PL,,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
87900090,Counselling Service - Relationships,87,true,no,,,,,,,,,,yes,AHCL03,AH05,100,200,$1m PI $10m PL,,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
87900095,Disabilities Assistance Service,87,true,no,,,,,,,,,,yes,AHCL03,AH05,100,200,$1m PI $10m PL,,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
87900105,Drug Rehabilitation Counselling Services,87,true,no,,,,,,,,,,yes,AHCL03,AH05,100,200,$1m PI $10m PL,,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
87900110,Emergency Housekeeping Service,87,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
87900125,Home Support - Welfare,87,true,no,,,,,,,,,,yes,AHCL03,AH05,100,200,$1m PI $10m PL,,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
87900130,Homeless Welfare Assistance (Except Accommodation),87,true,no,,,,,,,,,,yes,AHCL03,AH05,100,200,$1m PI $10m PL,,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
87900135,Humane Society Operation,87,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
87900145,Meals On Wheels Service,87,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
87900160,Non-residential Welfare Service,87,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
87900170,Parole Or Probationary Service,87,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
87900180,Refuge Operation (Except Residential),87,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
87900205,Sheltered Workshop Operation - Predominantly Welfare,87,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
87900210,Social Workers,87,true,no,,,,,,,,,,yes,AHCL03,AH05,100,200,$1m PI $10m PL,,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
87900220,Toy Library - Welfare Service,87,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
87900235,Welfare Counselling Service,87,true,no,,,,,,,,,,yes,AHCL03,AH05,100,200,$1m PI $10m PL,,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
87900240,Welfare Services For The Elderly (Except Accommodation),87,true,no,,,,,,,,,,yes,AHCL03,AH05,100,200,$1m PI $10m PL,,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
87900245,Youth Centre Operation,87,true,no,,,,,,,,,,refer,AHCL05,AH06,,,,,AUAH25,yes,GP01,,250,100,2000,,AUGP0825
89100005,Art Gallery Operation (Except Retailing),89,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
89100015,Artwork Restoration,89,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,1000,1000,2000,,AUGP0825
89100025,Historic Or Heritage Place Site Or House Operation,89,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
89100035,Museum Operation,89,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,1000,1000,2000,,AUGP0825
89100060,War Memorial Museum Operation,89,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
89210005,Aquarium Operation,89,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
89210010,Arboretum Operation,89,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
89210015,Aviary Operation,89,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
89210020,Botanical Garden Operation,89,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
89210025,Herbarium Operation,89,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
89210045,Zoological Park Or Garden Operation,89,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
89220005,Animal Park Operation,89,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
89220025,Flora And Fauna Reserve Operation,89,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
89220040,Marine Reserve Operation,89,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
89220045,National Or State/territory Park Or Reserve Operation,89,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
89220055,Parks And Gardens Operation,89,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
89220060,Picnic Ground Operation,89,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
89220065,Recreation Ground Operation (Except Sporting),89,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
89220070,Tourist Caves Operation,89,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
89220075,Wild-life Sanctuary Operation,89,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
89220080,Wildlife Park Or Reserve Operation - Wildlife Not Actively Managed,89,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90010005,Ballet Company Operation,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90010020,Choral Group Operation,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90010025,Circus Operation,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90010030,Dance And Ballet Company Operation,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90010055,Musical Comedy Company Operation,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90010060,Musical Group Operation,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90010080,Opera Company Operation,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90010085,Orchestra Operation,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90010090,Performing Arts Operation,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90010095,Puppet Show Operation,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90010100,Pyrotechnics Display Operation,90,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
90010115,Stage Show Operation,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90010125,Theatre Restaurant Operation - Mainly Entertainment Facility,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90010130,Theatrical Company Operation,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90010135,Tribute Shows,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90020005,Actor,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90020010,Artist - Own Account,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90020015,Author - Own Account,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90020020,Band Operation,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90020025,Busker - Own Account,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90020030,Cartoon Character Design,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90020035,Cartoonist - Own Account,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90020040,Celebrities/media Presenters,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90020045,Choreography Service,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90020050,Collection Of Royalties - By Creative Artists,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90020055,Comedian,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90020060,Composing - Including Musical Composition,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
98000058,Industrial Design,98,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90020085,Creative Writing,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90020090,Dancers (Not Dance Group),90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90020100,Entertainers,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90020105,Fashion Model Self Employed,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
98000059,Inspection Services - Pre-purchase/ Building / Pest or Mould (Excluding Building Surveying),98,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90020145,Musician,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90020165,Performing Artist,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90020170,Playwright,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90020180,Poet,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90020190,Producer - Creative Arts,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90020200,Radio Announcer,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90020205,Radio Program Production - Fee Or Contract Or Freelance,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90020210,Reporter,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90020220,Sculpting,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
69240045,Interior Design Service,69,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90020235,Showperson,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90020245,Song Writer,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90020250,Speaking Service - Including Radio And Television Announcing,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90020255,Stage Management Operation,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90020265,Television Direction Services - Freelance,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
69240050,Jewellery Design Service,69,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90020275,Ventriloquist,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90020285,Writer,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90030005,Concert Hall Operation,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90030010,Entertainment Centre Operation,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90030011,Exhibition Centre Operation,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90030012,Music And Other Festival Organisation,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90030015,Music Bowl Operation,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90030020,Music Hall Operation (Except Theatre Restaurant Operation),90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90030025,Opera House Operation,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90030030,Performing Arts Venue Operation,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90030035,Playhouse Operation,90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
90030040,Theatre Operation (Except Motion Picture Theatre),90,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
91110015,Gymnasium Operation,91,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
91110025,Health Club Operation,91,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
91120005,Athletic Club Operation (Except Hospitality),91,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
91120025,Basketballers - Professional,91,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
91120045,Cricketers - Professional,91,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
91120055,Football Club Operation (Except Hospitality),91,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
91120060,Footballers - Professional,91,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
91120065,Golf Club Operation,91,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
91120070,Gun Club Operation,91,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
91120075,Hockey Club Operation (Except Hospitality),91,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
91120085,Jockeys,91,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
91120100,Life Saving Club Operation,91,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
91120105,Martial Arts Club Operation,91,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
91120115,Motor Racing Team Operation,91,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
91120130,Professional Sportspersons - Own Account,91,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
91120135,Racing Car Club Operation,91,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
91120140,Referees And Umpires,91,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
91120175,Sporting Club Operation (Except Hospitality),91,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
91120200,Yacht Club Operation (Except Hospitality),91,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
91130005,Archery Centre Operation,91,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
91130010,Athletic Field Operation,91,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
91130020,Basketball Court Or Stadium Operation,91,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
91130035,Billiard Snooker Or Pool Hall Operation,91,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
91130040,Bowling Alley Tenpin Operation,91,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
